201	3.41144	0	3.41144
202	3.40592	0	3.40592
203	3.4052	0	3.4052
204	3.41054	0	3.41054
205	3.42189	0	3.42189
206	3.43801	0	3.43801
207	3.45718	0	3.45718
208	3.47779	0	3.47779
209	3.52057	0	3.52057
210	3.54102	0	3.54102
211	3.56021	0	3.56021
212	3.57707	0	3.57707
213	3.5902	0	3.5902
214	3.5981	0	3.5981
215	3.59963	0	3.59963
216	3.59432	0	3.59432
217	3.45982	0	3.45982
218	3.44442	0	3.44442
219	3.42641	0	3.42641
220	3.40754	0	3.40754
221	3.38934	0	3.38934
222	3.3729	0	3.3729
223	3.35899	0	3.35899
224	3.34824	0	3.34824
225	3.38936	0	3.38936
226	3.38646	0	3.38646
227	3.38864	0	3.38864
228	3.39657	0	3.39657
229	3.41048	0	3.41048
230	3.43	0	3.43
231	3.45403	0	3.45403
232	3.48089	0	3.48089
233	3.54209	0	3.54209
234	3.56812	0	3.56812
235	3.59061	0	3.59061
236	3.6081	0	3.6081
237	3.61969	0	3.61969
238	3.62506	0	3.62506
239	3.62441	0	3.62441
240	3.61838	0	3.61838
241	3.45827	0	3.45827
242	3.44622	0	3.44622
243	3.43317	0	3.43317
244	3.4203	0	3.4203
245	3.40852	0	3.40852
246	3.39842	0	3.39842
247	3.39032	0	3.39032
248	3.38434	0	3.38434
249	3.41281	0	3.41281
250	3.41163	0	3.41163
251	3.41385	0	3.41385
252	3.42054	0	3.42054
253	3.43241	0	3.43241
254	3.44917	0	3.44917
255	3.46917	0	3.46917
256	3.48976	0	3.48976
257	3.52084	0	3.52084
258	3.53451	0	3.53451
259	3.54226	0	3.54226
260	3.54381	0	3.54381
261	3.53971	0	3.53971
262	3.53092	0	3.53092
263	3.51855	0	3.51855
264	3.50346	0	3.50346
265	3.40796	0	3.40796
266	3.38986	0	3.38986
267	3.37102	0	3.37102
268	3.35246	0	3.35246
269	3.33551	0	3.33551
270	3.32132	0	3.32132
271	3.3102	0	3.3102
272	3.30156	0	3.30156
273	3.39375	0	3.39375
274	3.38614	0	3.38614
275	3.37846	0	3.37846
276	3.37126	0	3.37126
277	3.36539	0	3.36539
278	3.36162	0	3.36162
279	3.36026	0	3.36026
280	3.36091	0	3.36091
281	3.43975	0	3.43975
282	3.43987	0	3.43987
283	3.43706	0	3.43706
284	3.43	0	3.43
285	3.4184	0	3.4184
286	3.40352	0	3.40352
287	3.38839	0	3.38839
288	3.37713	0	3.37713
289	3.40621	0	3.40621
290	3.41155	0	3.41155
291	3.42507	0	3.42507
292	3.44383	0	3.44383
293	3.46422	0	3.46422
294	3.48306	0	3.48306
295	3.49823	0	3.49823
296	3.50897	0	3.50897
297	3.51038	0	3.51038
298	3.51396	0	3.51396
299	3.51576	0	3.51576
